# Fit of data from file   = Data/02_2/data/RBQI-SM-42206-pos2-s1-KWS2-He3-10p.DAT
# Number of points in fit = 39
# Contrast                = 100
      0.0438516          0.345911          1.0          1.0
      0.0501091          0.311272          1.0          1.0
      0.0563638          0.277333          1.0          1.0
      0.0626154          0.245154          1.0          1.0
      0.0688635          0.215552          1.0          1.0
      0.0751078           0.18908          1.0          1.0
      0.0813479           0.16603          1.0          1.0
      0.0875835          0.146459          1.0          1.0
      0.0938142          0.130228          1.0          1.0
        0.10004          0.117055          1.0          1.0
        0.10626          0.106563          1.0          1.0
       0.112474          0.098335          1.0          1.0
       0.118682         0.0919496          1.0          1.0
       0.124883         0.0870174          1.0          1.0
       0.131078         0.0831998          1.0          1.0
       0.137265           0.08022          1.0          1.0
       0.143445         0.0778641          1.0          1.0
       0.152699         0.0751726          1.0          1.0
        0.16501         0.0726831          1.0          1.0
       0.177285         0.0711102          1.0          1.0
       0.189521         0.0702527          1.0          1.0
       0.201717         0.0699316          1.0          1.0
        0.21387         0.0699427          1.0          1.0
       0.225977         0.0700812          1.0          1.0
       0.238037         0.0701821          1.0          1.0
       0.250047         0.0701473          1.0          1.0
       0.262005           0.06995          1.0          1.0
       0.273908          0.069621          1.0          1.0
       0.288706         0.0691235          1.0          1.0
       0.306344         0.0685714          1.0          1.0
       0.323845         0.0681868          1.0          1.0
         0.3412         0.0679601          1.0          1.0
       0.358406         0.0678106          1.0          1.0
       0.375456         0.0676797          1.0          1.0
       0.392345         0.0675632          1.0          1.0
       0.411835         0.0674723          1.0          1.0
        0.43383         0.0674337          1.0          1.0
       0.455514         0.0674272          1.0          1.0
       0.471577         0.0674226          1.0          1.0
